taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13399,14394,13897,15012,13372,16276,9885,53469,52495,11532,58746,45792
13416,14403,13844,15022,13351,16318,9924,53481,52569,11564,58764,45893
13407,14405,13785,15027,13349,16290,9935,53411,52536,11546,58679,45910
13403,14397,13772,15039,13369,16309,9938,53423,52531,11548,58711,45880
13398,14390,13747,15035,13342,16260,9943,53402,52451,11539,58581,45858
13398,14403,13742,15067,13367,16259,9930,53406,52493,11540,58614,45884
13390,14391,13706,15094,13364,16274,9935,53421,52479,11531,58630,45864
13393,14372,13718,15117,13378,16280,9910,53448,52430,11528,58632,45822
13411,14353,13711,15122,13381,16231,9994,53488,52476,11533,58647,45902
13413,14385,13717,15077,13405,16241,9941,53379,52515,11529,58662,45846
13409,14396,13722,15103,13396,16203,9921,53418,52463,11528,58636,45869
13398,14407,13700,15136,13453,16215,9919,53478,52517,11544,58668,45881
13390,14397,13676,15105,13439,16245,9951,53430,52477,11537,58685,45830
13380,14378,13705,15134,13480,16233,9928,53505,52441,11524,58725,45821
13383,14416,13673,15109,13492,16207,9994,53462,52547,11536,58671,45911
13399,14426,13679,15080,13511,16244,9979,53488,52536,11519,58734,45904
13385,14380,13697,15095,13506,16242,9982,53541,52466,11530,58724,45901
13388,14365,13729,15012,13506,16200,10014,53504,52398,11504,58656,45899
13379,14379,13735,15003,13516,16182,10007,53485,52446,11522,58684,45858
13400,14373,13768,14973,13485,16194,10017,53428,52482,11514,58684,45888
13396,14387,13817,15039,13477,16182,10000,53509,52484,11520,58748,45907
13400,14394,13835,15040,13448,16222,9992,53512,52500,11533,58724,45932
13369,14401,13874,15041,13420,16193,9946,53483,52462,11522,58692,45888
13385,14372,13895,15022,13375,16232,9925,53481,52448,11526,58686,45881
13379,14396,13887,15021,13378,16199,9891,53401,52427,11514,58659,45787
13407,14372,13884,15020,13361,16226,9870,53436,52456,11544,58631,45847
13411,14400,13860,15031,13364,16261,9846,53479,52471,11562,58653,45863
13393,14392,13847,14998,13334,16275,9869,53381,52468,11555,58630,45829
13375,14390,13802,15052,13337,16272,9857,53471,52472,11568,58646,45799
13387,14394,13754,15077,13345,16291,9890,53498,52446,11583,58647,45893
13399,14367,13722,15117,13359,16285,9835,53470,52401,11546,58659,45747
13389,14390,13721,15121,13377,16276,9907,53457,52479,11545,58650,45898
13387,14383,13693,15144,13366,16237,9909,53413,52469,11529,58608,45805
13382,14395,13722,15148,13369,16255,9926,53442,52498,11541,58666,45883
13395,14346,13674,15184,13380,16256,9923,53440,52443,11533,58618,45849
13390,14373,13687,15149,13411,16231,9929,53414,52458,11540,58634,45887
13378,14358,13675,15123,13466,16198,9935,53432,52423,11516,58630,45813
13401,14391,13694,15132,13491,16215,9944,53541,52449,11536,58703,45916
13415,14389,13694,15113,13488,16194,9999,53524,52494,11520,58682,45933
13394,14382,13717,15068,13484,16260,10065,53561,52512,11538,58689,46011
13387,14401,13734,15018,13483,16211,10003,53502,52467,11504,58709,45845
13387,14353,13742,15013,13477,16200,10039,53499,52415,11518,58652,45956
13375,14380,13754,14971,13460,16199,10102,53454,52471,11530,58623,46000
13381,14396,13796,14961,13441,16245,10057,53470,52475,11512,58695,45943
13382,14382,13771,14999,13473,16178,10049,53467,52492,11515,58677,45917
13410,14385,13831,15018,13454,16207,10051,53515,52537,11521,58714,46015
13400,14387,13861,15018,13452,16240,10018,53520,52515,11492,58749,45938
13409,14383,13861,14984,13423,16213,9995,53446,52485,11513,58711,45941
13384,14370,13885,14997,13407,16188,9947,53416,52426,11515,58618,45890
13390,14428,13907,15020,13402,16216,9897,53472,52531,11535,58690,45892
13404,14419,13890,15005,13392,16217,9879,53422,52526,11561,58681,45881
13411,14388,13911,15055,13373,16245,9901,53497,52505,11524,58704,45896
13381,14393,13885,15051,13368,16226,9843,53470,52442,11540,58703,45767
13395,14390,13878,15048,13373,16251,9865,53527,52455,11549,58713,45810
13404,14375,13852,15025,13346,16320,9872,53488,52490,11576,58714,45891
13394,14381,13793,15147,13347,16306,9869,53606,52475,11597,58678,45934
13399,14411,13715,15095,13355,16282,9921,53438,52531,11560,58645,45853
13406,14409,13734,15115,13370,16260,9927,53433,52521,11535,58663,45860
13385,14389,13687,15127,13382,16242,9925,53376,52476,11528,58612,45869
13365,14356,13688,15186,13411,16233,9932,53474,52430,11551,58606,45849
13379,14421,13639,15185,13431,16195,9940,53452,52475,11521,58589,45886
13378,14370,13676,15129,13443,16239,9982,53481,52471,11549,58613,45961
13389,14376,13678,15083,13463,16215,10004,53455,52464,11524,58624,45921
13371,14377,13683,15091,13504,16207,10026,53519,52481,11543,58651,45970
13377,14360,13691,15063,13507,16166,10026,53526,52414,11550,58636,45943
13392,14355,13726,15039,13516,16207,10037,53573,52410,11520,58662,45968
13378,14397,13712,15017,13479,16185,10069,53505,52430,11515,58637,45959
13399,14399,13773,15021,13491,16220,10106,53514,52556,11514,58705,46006
13406,14385,13791,15033,13482,16191,10089,53561,52526,11513,58716,45997
13391,14397,13794,15035,13470,16200,10049,53527,52528,11521,58696,46013
13404,14389,13852,15028,13466,16222,10024,53526,52533,11509,58751,45992
13395,14370,13869,14988,13440,16222,9994,53468,52463,11506,58714,45953
13400,14361,13860,15012,13453,16209,9970,53473,52489,11502,58678,45934
13393,14391,13876,15016,13452,16206,9923,53445,52514,11508,58763,45824
13401,14416,13865,15071,13389,16216,9911,53460,52524,11536,58707,45903
13402,14395,13884,15020,13373,16239,9938,53412,52501,11531,58704,45887
13413,14356,13856,14992,13368,16224,9892,53410,52423,11524,58648,45803
13407,14384,13883,15037,13362,16262,9862,53473,52449,11540,58692,45863
13411,14360,13862,15031,13359,16287,9890,53489,52492,11581,58686,45910
13407,14359,13840,15044,13343,16283,9879,53495,52461,11555,58695,45802
13393,14388,13764,15074,13350,16300,9882,53441,52446,11536,58657,45862
13400,14426,13725,15130,13348,16329,9933,53489,52546,11552,58682,45914
13381,14370,13709,15130,13363,16273,9901,53419,52421,11533,58644,45809
13376,14404,13690,15134,13389,16211,9908,53406,52463,11544,58612,45816
13377,14360,13699,15142,13400,16197,9897,53388,52407,11516,58557,45787
13411,14394,13684,15186,13422,16247,9937,53469,52520,11533,58686,45902
13392,14355,13703,15115,13421,16206,9929,53397,52426,11523,58613,45845
13399,14397,13659,15154,13445,16213,9941,53458,52484,11551,58629,45900
13380,14362,13653,15074,13461,16172,9940,53360,52400,11515,58592,45813
13365,14351,13667,15089,13491,16189,9979,53473,52402,11531,58644,45872
13354,14347,13694,15045,13488,16198,9950,53449,52376,11519,58639,45770
13383,14393,13750,15019,13494,16214,10024,53500,52467,11526,58703,45906
13414,14418,13785,14982,13462,16180,10039,53413,52552,11503,58674,45965
13404,14401,13841,14996,13458,16210,10033,53488,52530,11520,58723,46011
13406,14384,13844,14998,13432,16206,9970,53447,52487,11510,58683,45911
13400,14395,13849,15019,13413,16216,9916,53434,52482,11511,58695,45850
13406,14360,13859,15034,13392,16226,9941,53440,52472,11516,58717,45849
13416,14427,13863,15074,13378,16237,9899,53463,52539,11534,58731,45886
13415,14389,13854,14995,13386,16221,9915,53377,52508,11537,58701,45866
13424,14372,13872,15058,13347,16239,9884,53453,52463,11538,58689,45840
13396,14374,13840,14979,13342,16250,9891,53378,52439,11533,58626,45793
13405,14395,13813,15056,13361,16274,9934,53448,52482,11531,58730,45850
13406,14391,13777,15051,13345,16264,9935,53403,52459,11533,58661,45847
13384,14397,13756,15052,13375,16271,9948,53402,52493,11535,58651,45866
13386,14395,13765,15011,13359,16291,9911,53354,52502,11543,58663,45834
13403,14389,13730,15084,13356,16294,9932,53409,52503,11536,58620,45900
13391,14384,13709,15063,13372,16277,10002,53378,52521,11536,58620,45925
13388,14396,13696,15099,13390,16253,9918,53390,52491,11549,58642,45822
13396,14388,13695,15153,13407,16238,9936,53427,52495,11538,58657,45865
13392,14381,13703,15154,13430,16230,9926,53467,52489,11542,58670,45896
13413,14403,13690,15133,13451,16196,9967,53414,52564,11542,58673,45893
13405,14387,13697,15128,13471,16216,9969,53467,52548,11550,58700,45929
13399,14368,13686,15024,13462,16172,9937,53348,52460,11512,58579,45784
13371,14365,13704,15012,13492,16187,9963,53409,52411,11511,58629,45813
13377,14367,13733,15000,13472,16195,10003,53423,52437,11521,58636,45881
13400,14370,13789,15026,13464,16240,9985,53476,52474,11510,58723,45899
13409,14384,13824,15027,13441,16184,9983,53455,52528,11535,58678,45928
13409,14385,13855,14955,13427,16193,9953,53391,52491,11536,58692,45853
13400,14370,13882,15019,13408,16185,9895,53431,52443,11535,58659,45849
13404,14372,13880,15009,13358,16195,9888,53373,52429,11514,58621,45816
13395,14374,13844,15003,13358,16240,9937,53414,52455,11556,58668,45883
13417,14368,13873,15046,13367,16285,9923,53505,52537,11548,58760,45926
13395,14422,13819,15048,13359,16235,9947,53408,52557,11535,58636,45907
13393,14385,13792,15017,13353,16265,9957,53373,52527,11537,58623,45869
13405,14383,13743,15038,13373,16211,9907,53348,52440,11516,58613,45806
13399,14399,13764,15078,13369,16247,9910,53461,52480,11517,58648,45812
13390,14413,13757,14995,13379,16269,9914,53336,52483,11530,58641,45815
13414,14407,13751,15096,13373,16252,9934,53400,52556,11533,58671,45873
13402,14410,13711,15125,13383,16239,9956,53414,52544,11536,58633,45915
13407,14421,13707,15061,13375,16315,9949,53366,52611,11557,58704,45924
13387,14388,13745,15044,13396,16227,9919,53335,52484,11561,58673,45842
13381,14396,13709,15090,13417,16187,9954,53377,52459,11518,58629,45814
13380,14373,13695,15048,13440,16224,9898,53314,52439,11539,58656,45756
13389,14430,13689,15065,13473,16205,9927,53372,52539,11527,58692,45803
13399,14396,13713,15084,13505,16198,9949,53441,52523,11515,58721,45845
13391,14383,13709,15100,13510,16184,9963,53484,52507,11524,58692,45868
13385,14389,13728,15020,13515,16205,9982,53461,52478,11513,58690,45852
13398,14415,13741,15037,13512,16207,9986,53501,52525,11535,58741,45894
13399,14366,13770,15021,13490,16178,9959,53422,52460,11521,58684,45821
13401,14414,13772,14999,13476,16190,9966,53369,52535,11527,58687,45858
13430,14380,13815,15024,13456,16219,9945,53437,52539,11527,58742,45854
13413,14373,13853,15024,13418,16261,9956,53495,52529,11548,58767,45927
13432,14363,13852,14989,13375,16199,9932,53374,52493,11520,58682,45876
13429,14368,13858,15045,13355,16256,9936,53470,52509,11545,58744,45903
13420,14363,13795,15033,13369,16266,9915,53393,52503,11547,58712,45845
13418,14393,13806,15088,13363,16324,9959,53541,52569,11568,58755,45953
13423,14386,13773,15089,13350,16328,9972,53521,52547,11553,58727,45940
13411,14413,13763,15119,13382,16303,10026,53520,52622,11551,58725,46017
13403,14397,13741,15068,13373,16288,9934,53424,52499,11524,58672,45867
13385,14418,13731,15120,13381,16361,9929,53549,52521,11550,58792,45915
13375,14426,13697,15133,13355,16349,9944,53457,52523,11551,58724,45873
13393,14417,13724,15162,13382,16262,9961,53517,52539,11561,58689,45953
13405,14434,13719,15052,13391,16251,9979,53357,52601,11538,58661,45909
13405,14425,13696,15120,13412,16249,9964,53435,52564,11554,58675,45933
13382,14413,13716,15076,13441,16236,9913,53415,52510,11533,58654,45865
13387,14412,13718,15117,13462,16247,9930,53464,52516,11551,58733,45861
13386,14412,13714,15104,13485,16230,9929,53477,52491,11525,58743,45835
13397,14437,13706,15194,13510,16236,9938,53597,52591,11549,58796,45942
13396,14415,13706,15083,13535,16222,9978,53527,52595,11576,58761,45958
13386,14434,13700,15077,13528,16245,10004,53507,52593,11538,58783,45952
13399,14394,13744,15027,13532,16218,9974,53486,52540,11527,58758,45880
13399,14388,13745,15024,13511,16244,9970,53448,52544,11525,58768,45891
13418,14359,13783,15031,13512,16222,9938,53471,52495,11537,58762,45840
13432,14382,13815,15006,13476,16212,9943,53450,52520,11531,58763,45878
13452,14404,13854,15032,13456,16225,9979,53490,52663,11550,58838,45959
13448,14405,13834,15073,13412,16226,9975,53499,52631,11562,58814,45980
13473,14347,13834,14984,13396,16257,9929,53364,52557,11530,58774,45887
13454,14408,13813,15033,13383,16270,10013,53470,52651,11551,58757,45990
13421,14382,13775,14994,13380,16233,9931,53331,52516,11550,58705,45870
13426,14415,13779,15072,13368,16295,9970,53420,52613,11558,58725,45971
13431,14376,13763,15053,13364,16290,9948,53375,52530,11556,58678,45950
13414,14397,13757,15047,13363,16276,9962,53388,52547,11540,58693,45921
13420,14411,13737,15046,13383,16303,9935,53396,52525,11545,58745,45875
13399,14431,13762,15120,13374,16277,9963,53526,52556,11573,58711,45971
13382,14401,13741,15087,13387,16314,9943,53456,52485,11555,58717,45893
13401,14422,13735,15070,13404,16252,9962,53401,52557,11548,58710,45906
13408,14428,13731,15031,13423,16258,9974,53387,52582,11547,58730,45886
13397,14462,13728,15125,13449,16237,9949,53475,52595,11563,58741,45938
13394,14445,13706,15128,13447,16274,9986,53463,52608,11548,58759,45926
13391,14462,13714,15126,13464,16228,9955,53469,52592,11529,58753,45880
13391,14400,13700,15100,13514,16221,9963,53474,52526,11538,58742,45880
13397,14429,13737,15103,13521,16234,9960,53554,52586,11544,58752,45955
13404,14396,13715,15036,13492,16191,10027,53443,52541,11526,58686,45947
13405,14390,13739,15021,13497,16219,10045,53464,52551,11550,58725,45950
13383,14401,13762,15045,13485,16222,10028,53487,52548,11509,58724,45936
13415,14383,13808,15030,13487,16205,10002,53507,52549,11525,58742,45950
13410,14348,13802,15001,13463,16173,9979,53394,52513,11537,58686,45895
13442,14384,13846,15061,13447,16269,9978,53520,52620,11545,58810,45961
13472,14408,13860,15048,13415,16245,9979,53495,52657,11553,58815,45976
13449,14399,13868,15022,13388,16239,9988,53473,52623,11558,58741,45959
13457,14371,13843,14976,13370,16270,9880,53393,52525,11561,58724,45878
13442,14401,13813,15088,13364,16328,9902,53514,52514,11574,58799,45924
13413,14383,13757,15048,13359,16290,9958,53386,52532,11553,58694,45879
13405,14410,13762,15059,13379,16256,9970,53420,52581,11570,58676,45985
13413,14431,13748,15087,13371,16290,9979,53460,52596,11549,58708,45965
13405,14433,13781,15115,13397,16343,9988,53561,52653,11546,58771,45997
13409,14401,13752,15109,13355,16317,9955,53469,52549,11559,58719,45922
13407,14410,13736,15190,13386,16284,9937,53554,52545,11553,58742,45926
13395,14413,13732,15103,13376,16278,9945,53449,52523,11562,58657,45911
13396,14420,13706,15140,13442,16264,9934,53474,52545,11551,58738,45927
13405,14431,13717,15099,13429,16223,9955,53413,52586,11549,58634,45905
13399,14440,13682,15163,13476,16217,9952,53482,52561,11537,58724,45882
13391,14406,13704,15111,13497,16204,9925,53465,52489,11542,58704,45851
13382,14406,13700,15077,13505,16205,9957,53446,52525,11542,58714,45897
13383,14415,13713,15097,13511,16217,9971,53502,52548,11539,58724,45945
13348,14403,13713,15103,13513,16213,9982,53515,52478,11530,58715,45898
13388,14415,13707,15063,13513,16200,10028,53487,52577,11522,58690,45924
13363,14405,13719,15058,13519,16201,10009,53478,52512,11520,58666,45920
13392,14378,13749,15047,13508,16215,9990,53477,52493,11513,58726,45908
13387,14390,13751,14999,13481,16187,9954,53414,52424,11510,58700,45834
13393,14396,13813,15001,13436,16234,9971,53448,52496,11525,58714,45861
13441,14392,13856,15066,13411,16247,9950,53495,52545,11521,58793,45898
13429,14393,13833,15015,13390,16222,9918,53377,52559,11549,58703,45855
13468,14399,13850,15045,13366,16253,9905,53450,52550,11543,58765,45871
13450,14399,13825,15074,13351,16277,9894,53479,52517,11540,58733,45899
13426,14385,13801,15079,13342,16250,9878,53448,52469,11559,58637,45855
13421,14378,13796,15045,13345,16334,9924,53426,52517,11549,58703,45885
13398,14436,13759,15080,13408,16312,9964,53493,52596,11556,58772,45904
13396,14443,13735,15065,13374,16278,9929,53431,52546,11562,58682,45916
13399,14424,13746,15104,13383,16303,9961,53482,52550,11541,58711,45912
13383,14434,13741,15172,13386,16285,9952,53532,52540,11558,58739,45948
13392,14432,13711,15079,13382,16322,9940,53423,52537,11539,58744,45863
13397,14414,13705,15076,13418,16209,9933,53339,52510,11530,58635,45838
13397,14434,13691,15124,13424,16275,9936,53414,52557,11541,58750,45881
13397,14402,13684,15085,13451,16240,9920,53365,52536,11554,58704,45888
13381,14432,13702,15082,13433,16223,9927,53363,52542,11536,58649,45832
13384,14378,13687,15049,13466,16219,9905,53304,52464,11515,58643,45763
13365,14400,13692,15047,13494,16248,9874,53397,52440,11523,58710,45734
13371,14393,13684,15063,13480,16177,9959,53388,52480,11546,58591,45852
13379,14400,13695,15080,13512,16207,9950,53414,52542,11527,58693,45860
13397,14408,13696,15028,13506,16167,9951,53311,52549,11535,58661,45830
13386,14424,13727,15110,13497,16210,9923,53470,52559,11542,58731,45858
13385,14376,13719,14992,13500,16167,9943,53329,52455,11513,58638,45813
13387,14399,13763,15085,13509,16210,9959,53502,52510,11537,58759,45898
13407,14389,13769,14986,13464,16231,9962,53391,52524,11538,58692,45893
13393,14390,13785,15072,13443,16186,9942,53468,52499,11537,58727,45825
13404,14407,13805,15013,13407,16198,9958,53377,52552,11545,58682,45907
13433,14390,13802,15057,13391,16220,9937,53407,52528,11552,58675,45918
13429,14396,13803,15042,13390,16224,9963,53408,52532,11539,58716,45920
13416,14387,13788,15043,13360,16257,9926,53371,52512,11530,58698,45881
13405,14400,13771,15011,13383,16233,9940,53360,52528,11536,58665,45851
13394,14429,13734,15044,13385,16239,9946,53400,52542,11559,58706,45853
13409,14412,13765,15024,13391,16241,9924,53332,52569,11549,58651,45851
13414,14423,13767,15077,13398,16236,9956,53422,52584,11562,58667,45958
13407,14390,13750,15016,13384,16207,9923,53314,52499,11529,58605,45870
13384,14387,13735,15056,13391,16201,9910,53347,52437,11538,58573,45840
13385,14352,13749,15003,13365,16213,9924,53273,52416,11514,58559,45812
13396,14392,13740,15048,13395,16219,9939,53335,52503,11540,58628,45895
13399,14374,13742,15050,13400,16219,9911,53321,52476,11533,58630,45816
13406,14428,13737,15119,13409,16225,9938,53437,52527,11533,58693,45897
13403,14395,13715,15052,13431,16234,9926,53348,52518,11528,58660,45820
13395,14408,13711,15080,13473,16197,9915,53377,52501,11531,58664,45825
13361,14373,13706,15066,13480,16184,9925,53376,52418,11533,58631,45805
13379,14385,13700,15079,13511,16207,9927,53391,52533,11531,58673,45805
13374,14409,13691,15044,13515,16211,9938,53365,52517,11529,58689,45790
13365,14389,13693,15028,13516,16184,9921,53354,52476,11527,58647,45770
13369,14390,13722,15012,13529,16164,9922,53334,52449,11510,58669,45748
13421,14386,13751,14967,13541,16198,9951,53385,52570,11518,58770,45846
13383,14376,13748,15001,13511,16184,9969,53363,52505,11495,58686,45800
13420,14402,13796,15010,13503,16202,9996,53431,52622,11515,58758,45897
13434,14368,13812,14967,13457,16209,9953,53385,52536,11515,58728,45844
13445,14376,13837,15031,13428,16221,9934,53418,52553,11526,58769,45884
13430,14387,13816,15064,13419,16202,9919,53453,52510,11529,58727,45837
13456,14362,13843,14996,13378,16224,9888,53378,52474,11527,58698,45814
13435,14369,13820,15012,13351,16227,9914,53346,52506,11548,58676,45831
13405,14387,13796,15048,13339,16288,9896,53395,52459,11558,58697,45838
13391,14389,13795,15043,13355,16258,9944,53417,52474,11522,58681,45822
13425,14399,13803,15038,13354,16290,9923,53466,52545,11544,58722,45818
13403,14369,13777,14999,13355,16283,9927,53360,52459,11535,58667,45818
13389,14413,13743,15107,13344,16296,9922,53428,52482,11534,58677,45869
13398,14413,13749,15041,13368,16286,9923,53390,52501,11528,58696,45787
13415,14394,13768,15084,13348,16289,9940,53460,52510,11574,58647,45961
13381,14385,13723,15073,13367,16285,9946,53397,52457,11523,58633,45846
13407,14401,13700,15121,13382,16264,9944,53417,52503,11536,58653,45884
13401,14386,13701,15031,13376,16242,9932,53313,52465,11527,58612,45792
13405,14382,13683,15154,13400,16237,9924,53467,52469,11536,58647,45833
13401,14391,13695,15157,13431,16219,9913,53473,52460,11525,58649,45846
13410,14387,13675,15191,13469,16186,9968,53544,52531,11530,58680,45917
13408,14399,13669,15043,13493,16218,10015,53446,52538,11535,58697,45898
13410,14383,13708,15045,13475,16212,10034,53485,52515,11523,58662,45935
13383,14365,13731,15070,13467,16211,10065,53576,52426,11540,58674,45996
13396,14354,13735,14985,13477,16204,10059,53480,52435,11524,58635,45951
13379,14392,13749,15015,13471,16192,10073,53485,52468,11519,58648,45944
13384,14390,13773,15014,13467,16288,10056,53548,52499,11500,58752,45930
13391,14348,13794,15005,13453,16203,9982,53449,52451,11520,58657,45872
13375,14358,13835,15030,13422,16163,9980,53457,52426,11522,58604,45877
13393,14377,13865,14978,13387,16199,9918,53363,52451,11513,58635,45857
13401,14386,13882,15019,13386,16243,9908,53444,52502,11539,58661,45930
13419,14369,13848,15009,13389,16234,9855,53390,52456,11546,58665,45828
13422,14384,13838,15067,13384,16249,9843,53428,52504,11532,58689,45834
13441,14382,13873,15083,13388,16213,9820,53496,52491,11570,58676,45877
13418,14366,13870,15042,13369,16270,9844,53480,52468,11575,58691,45903
13396,14379,13855,14996,13381,16240,9864,53409,52469,11535,58650,45804
13396,14369,13827,15016,13360,16275,9859,53479,52445,11566,58652,45847
13399,14403,13809,15071,13358,16258,9864,53499,52461,11562,58637,45828
13402,14406,13746,15065,13370,16235,9874,53418,52503,11580,58642,45849
13396,14419,13742,15111,13369,16291,9891,53489,52546,11585,58679,45879
13409,14399,13735,15091,13378,16234,9892,53425,52486,11566,58608,45878
13393,14405,13713,15115,13378,16223,9904,53395,52473,11555,58596,45898
13381,14415,13695,15163,13399,16216,9918,53455,52481,11551,58648,45846
13376,14362,13676,15185,13416,16196,9924,53455,52410,11537,58597,45870
13409,14388,13694,15144,13427,16199,9960,53462,52526,11553,58614,45927
13395,14358,13684,15140,13432,16214,9990,53513,52461,11530,58615,45919
13394,14399,13687,15091,13454,16225,10047,53503,52491,11514,58628,45955
13373,14382,13738,15044,13417,16213,10050,53484,52425,11518,58597,45932
13367,14403,13768,15035,13423,16204,10056,53492,52476,11513,58643,45873
13393,14369,13777,15017,13413,16221,10043,53438,52461,11507,58638,45928
13400,14370,13800,15029,13432,16210,10048,53472,52495,11510,58652,45955
13400,14389,13818,15016,13402,16195,10004,53421,52496,11513,58627,45910
13380,14398,13854,15056,13402,16215,9945,53466,52474,11499,58671,45874
13423,14393,13878,14990,13410,16212,9965,53423,52544,11507,58676,45940
13413,14407,13874,15055,13409,16222,9929,53491,52540,11547,58701,45915
13401,14385,13886,15037,13386,16202,9904,53440,52500,11537,58615,45922
13428,14432,13863,15084,13410,16236,9898,53505,52606,11557,58744,45957
13420,14396,13837,15095,13415,16243,9959,53550,52575,11561,58707,45974
13386,14457,13825,15113,13362,16291,9911,53553,52632,11592,58724,45978
13403,14398,13797,15135,13394,16307,9864,53617,52518,11615,58768,45929
13391,14412,13751,15163,13388,16314,9908,53608,52537,11618,58761,45952
13411,14435,13732,15163,13400,16246,9924,53574,52527,11575,58736,45960
13417,14412,13750,15172,13399,16251,9936,53538,52559,11553,58692,45924
13409,14404,13731,15092,13397,16256,9946,53435,52558,11557,58697,45923
13398,14423,13705,15234,13395,16260,9977,53590,52588,11558,58680,46021
13406,14397,13707,15198,13405,16245,9946,53547,52485,11554,58707,45955
13386,14416,13689,15256,13436,16248,9960,53566,52511,11554,58735,45947
13385,14382,13688,15156,13437,16209,9961,53458,52488,11558,58661,45948
13382,14423,13707,15138,13422,16224,9945,53427,52514,11519,58630,45867
13385,14383,13688,15095,13444,16230,9921,53353,52479,11517,58661,45789
13381,14404,13693,15088,13460,16209,9944,53361,52551,11541,58666,45841
13389,14404,13685,15089,13492,16176,9920,53358,52475,11518,58684,45811
13381,14376,13700,15141,13480,16174,9931,53480,52451,11534,58661,45831
13373,14408,13700,15026,13494,16203,9950,53412,52459,11525,58716,45800
13399,14391,13718,14994,13498,16151,9987,53393,52477,11515,58597,45870
13396,14381,13738,14997,13486,16202,9998,53447,52497,11515,58655,45866
13385,14395,13731,14999,13480,16186,10050,53413,52563,11567,58646,45991
13391,14384,13765,14993,13457,16175,9974,53414,52433,11519,58645,45852
13414,14414,13812,15022,13456,16191,9963,53450,52564,11545,58686,45952
13390,14384,13829,15032,13415,16193,9953,53410,52497,11507,58637,45860
13436,14396,13837,14963,13394,16201,9928,53341,52523,11536,58683,45848
13419,14370,13848,15034,13378,16199,9886,53401,52501,11527,58611,45898
13411,14338,13843,15009,13383,16259,9856,53433,52436,11565,58649,45878
13424,14393,13838,15027,13378,16245,9795,53416,52438,11580,58672,45790
13408,14391,13799,15021,13344,16309,9822,53420,52468,11591,58663,45849
13414,14376,13757,15050,13366,16294,9833,53415,52432,11546,58668,45772
13392,14401,13739,15111,13377,16293,9939,53476,52500,11531,58710,45848
13391,14360,13735,15075,13378,16296,9927,53419,52487,11558,58647,45855
13396,14387,13739,15084,13355,16340,9902,53479,52495,11585,58688,45855
13379,14390,13734,15119,13343,16293,9864,53474,52438,11618,58628,45910
13379,14418,13749,15115,13349,16305,9847,53494,52456,11599,58694,45864
13385,14394,13718,15094,13365,16281,9899,53422,52464,11566,58652,45846
13400,14419,13731,15106,13396,16226,9968,53427,52541,11543,58635,45923
13400,14414,13697,15155,13419,16233,9944,53486,52523,11547,58671,45901
13394,14387,13696,15146,13448,16230,9924,53457,52499,11540,58658,45873
13387,14402,13687,15146,13459,16209,9963,53538,52496,11538,58647,45875
13409,14420,13676,15173,13475,16214,9978,53566,52532,11542,58691,45926
13390,14394,13665,15066,13467,16240,10040,53500,52471,11558,58666,45983
13405,14408,13700,15133,13496,16210,10043,53593,52542,11550,58726,45996
13376,14397,13737,15022,13476,16219,10096,53513,52523,11528,58682,46019
13419,14406,13761,14995,13462,16212,10038,53472,52538,11525,58692,45927
13393,14392,13802,14989,13453,16179,9994,53419,52508,11517,58664,45892
13383,14380,13808,15002,13433,16189,9977,53407,52458,11526,58677,45861
13402,14410,13829,14983,13421,16222,9918,53384,52487,11533,58718,45843
13408,14415,13862,15047,13421,16228,9965,53501,52557,11527,58723,45931
13432,14406,13847,15057,13407,16207,9942,53465,52568,11542,58705,45920
13415,14390,13852,15039,13385,16236,9892,53435,52516,11524,58676,45867
13423,14416,13844,15055,13357,16266,9853,53454,52490,11537,58705,45826
13430,14363,13831,15049,13357,16285,9875,53444,52478,11550,58711,45821
13406,14407,13792,15078,13342,16311,9888,53491,52496,11584,58728,45895
13422,14431,13785,15066,13365,16331,9919,53513,52606,11593,58764,45922
13407,14410,13757,15115,13392,16333,9885,53490,52546,11567,58763,45877
13409,14417,13760,15089,13371,16293,9938,53475,52552,11557,58696,45939
13383,14433,13732,15102,13373,16272,9904,53421,52469,11522,58653,45827
13393,14417,13740,15118,13402,16271,9944,53497,52518,11551,58720,45901
13387,14419,13714,15079,13385,16302,9941,53407,52574,11560,58710,45866
13384,14422,13715,15160,13403,16283,9947,53484,52534,11549,58737,45919
13397,14424,13722,15166,13420,16228,9950,53473,52574,11540,58676,45906
13377,14457,13700,15170,13429,16266,9970,53474,52595,11550,58716,45934
13382,14426,13688,15144,13438,16221,9942,53441,52525,11537,58655,45908
13395,14436,13701,15171,13433,16223,9922,53482,52519,11534,58683,45882
13389,14394,13693,15202,13459,16205,9980,53559,52517,11558,58652,45989
13404,14391,13693,15109,13495,16222,9996,53536,52514,11536,58701,45918
13394,14422,13681,15096,13510,16210,10073,53572,52566,11556,58701,46017
13404,14419,13750,15076,13492,16232,10097,53593,52589,11532,58758,46048
13388,14422,13769,15032,13465,16206,10083,53526,52575,11545,58678,46047
13389,14380,13789,15018,13443,16212,10111,53492,52499,11513,58683,46044
13406,14404,13810,15004,13431,16214,10093,53450,52586,11525,58672,46065
13413,14400,13828,15040,13455,16232,10010,53512,52548,11524,58737,45975
