taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13357,14474,13712,15150,13441,16226,9933,53454,52576,11542,58694,45851
13380,14434,13697,15080,13471,16198,9921,53408,52557,11556,58647,45870
13370,14424,13707,15120,13498,16221,9963,53447,52536,11510,58703,45863
13365,14421,13700,15094,13545,16228,9932,53477,52534,11530,58767,45827
13385,14410,13687,15070,13524,16209,9962,53470,52511,11532,58715,45880
13394,14393,13716,15033,13537,16220,10013,53486,52563,11531,58744,45969
13391,14417,13734,15061,13498,16193,10015,53477,52547,11524,58662,45951
13407,14428,13769,15056,13496,16182,9995,53527,52562,11519,58704,45923
13392,14377,13771,15046,13466,16189,9957,53442,52468,11531,58667,45868
13405,14385,13802,15039,13448,16191,9942,53448,52481,11518,58732,45824
13394,14384,13816,14993,13415,16229,9919,53377,52487,11517,58681,45804
13412,14384,13842,15008,13420,16205,9925,53444,52526,11532,58719,45846
13427,14398,13852,15036,13401,16222,9939,53411,52586,11540,58730,45895
13430,14380,13853,14975,13385,16234,9918,53375,52521,11543,58712,45884
13415,14364,13816,14986,13346,16212,9882,53329,52424,11541,58616,45815
13391,14387,13809,14973,13369,16286,9885,53382,52429,11532,58753,45766
13408,14363,13778,15087,13344,16267,9945,53426,52468,11524,58669,45891
13405,14388,13753,15027,13351,16318,9917,53355,52484,11529,58680,45854
13396,14408,13737,15045,13363,16255,9930,53350,52507,11516,58619,45809
13394,14412,13733,15121,13381,16264,9949,53430,52562,11540,58666,45928
13389,14410,13728,15121,13377,16228,9890,53395,52460,11528,58641,45798
13383,14420,13716,15123,13407,16217,9951,53411,52529,11537,58646,45918
13373,14398,13698,15067,13417,16266,9919,53386,52492,11552,58637,45834
13371,14397,13702,15140,13437,16196,9925,53403,52483,11540,58620,45863
13411,14405,13698,15015,13443,16195,9933,53287,52535,11516,58594,45795
13391,14397,13695,15066,13471,16206,9912,53301,52521,11522,58652,45785
13373,14384,13690,15017,13487,16217,9892,53319,52462,11521,58656,45762
13375,14396,13698,15033,13500,16187,9950,53362,52472,11529,58607,45864
13369,14393,13689,15024,13507,16189,9944,53349,52459,11503,58656,45780
13385,14375,13729,14997,13495,16176,10009,53399,52481,11524,58632,45897
13397,14374,13758,14981,13467,16207,9989,53364,52514,11526,58654,45884
13405,14444,13834,15095,13481,16222,10011,53606,52619,11521,58833,45952
13420,14367,13808,15007,13436,16207,9963,53416,52490,11523,58691,45867
13391,14379,13833,15039,13436,16199,9902,53451,52443,11529,58717,45836
13425,14388,13851,14993,13408,16197,9936,53383,52530,11510,58693,45860
13417,14408,13825,15101,13373,16216,9937,53472,52552,11527,58694,45904
13423,14370,13816,14997,13362,16240,9933,53356,52503,11530,58662,45867
13413,14386,13809,15034,13371,16245,9939,53414,52491,11539,58691,45866
13407,14378,13788,15062,13365,16278,9935,53433,52463,11520,58716,45843
13375,14387,13756,15034,13368,16249,9928,53346,52456,11544,58627,45855
13405,14378,13754,15011,13381,16208,9940,53323,52470,11522,58590,45827
13381,14417,13753,15065,13367,16225,9956,53394,52482,11534,58578,45886
13398,14394,13729,15023,13371,16247,9925,53278,52505,11543,58626,45811
13395,14393,13733,15113,13386,16278,9935,53405,52502,11536,58673,45924
13397,14379,13711,15059,13414,16206,9932,53325,52450,11524,58620,45836
13403,14392,13726,15062,13425,16239,9897,53389,52458,11545,58674,45869
13401,14375,13702,15083,13455,16250,9901,53370,52457,11534,58703,45807
13398,14418,13721,15099,13479,16241,9948,53442,52548,11534,58763,45876
13407,14401,13703,15064,13504,16213,9945,53399,52573,11551,58695,45914
13381,14414,13688,15062,13511,16171,9940,53364,52514,11533,58651,45869
13401,14421,13699,15033,13521,16217,9910,53385,52543,11546,58733,45816
13393,14410,13693,15044,13538,16169,9931,53423,52513,11525,58676,45866
13373,14381,13724,15007,13538,16177,9964,53419,52479,11519,58681,45826
13396,14393,13759,15025,13528,16189,10014,53493,52549,11534,58717,45926
13397,14415,13757,14982,13523,16201,10043,53417,52588,11506,58750,45906
13409,14427,13803,14997,13481,16242,10088,53537,52593,11525,58792,46050
13421,14397,13835,15105,13467,16249,9974,53631,52560,11547,58843,45951
13410,14384,13875,14981,13450,16188,9971,53458,52527,11534,58715,45894
13433,14366,13873,15008,13414,16217,9954,53453,52534,11534,58721,45933
13438,14388,13894,15127,13445,16233,9934,53651,52553,11543,58831,45928
13435,14402,13892,15031,13359,16239,9921,53434,52586,11551,58740,45899
13445,14396,13888,15055,13348,16276,9885,53494,52558,11544,58770,45894
13420,14414,13801,15067,13356,16312,9907,53466,52514,11547,58751,45875
13398,14420,13796,15054,13356,16323,9902,53495,52509,11553,58751,45858
13386,14403,13739,15087,13379,16312,9890,53451,52468,11539,58734,45816
13395,14430,13736,15153,13389,16270,9967,53497,52544,11550,58689,45934
13392,14398,13735,15134,13398,16249,9934,53485,52503,11556,58675,45939
13407,14408,13732,15065,13402,16258,9954,53391,52583,11554,58705,45882
13394,14382,13697,15098,13398,16232,9926,53397,52477,11528,58645,45803
13396,14377,13730,15219,13443,16243,9964,53597,52508,11544,58720,45966
13397,14413,13729,15158,13462,16240,9945,53547,52517,11538,58726,45927
13398,14451,13709,15221,13493,16237,9967,53584,52619,11548,58782,45980
13391,14426,13689,15128,13503,16216,9978,53515,52580,11562,58696,45952
13392,14422,13692,15180,13527,16203,10036,53627,52589,11534,58737,45997
13379,14400,13699,15128,13524,16205,10048,53608,52526,11533,58695,46006
13413,14418,13720,15050,13551,16238,10060,53568,52600,11543,58794,46027
13403,14383,13731,15032,13521,16214,10072,53510,52539,11520,58734,45974
13417,14409,13735,15036,13558,16207,10120,53563,52625,11534,58765,46051
13408,14393,13748,14985,13506,16195,10170,53508,52547,11533,58720,46099
13392,14396,13777,15013,13489,16206,10159,53507,52607,11512,58675,46068
13410,14411,13815,14969,13497,16220,10118,53502,52616,11525,58728,46069
13420,14409,13844,15037,13477,16233,10087,53586,52595,11528,58770,46071
13429,14385,13862,15032,13442,16210,10015,53503,52554,11500,58707,45972
13417,14402,13896,15050,13412,16192,9981,53532,52562,11509,58680,45987
13437,14406,13912,15042,13405,16226,9944,53505,52601,11524,58748,45949
13439,14424,13919,15071,13397,16245,9910,53555,52596,11535,58731,45964
13439,14393,13902,15026,13387,16230,9830,53464,52472,11545,58736,45850
13451,14384,13919,15001,13366,16255,9824,53466,52508,11569,58741,45868
13441,14373,13860,15029,13350,16237,9823,53466,52475,11605,58658,45917
13437,14399,13829,15112,13376,16336,9870,53627,52579,11642,58803,45995
13393,14404,13761,15120,13369,16315,9816,53505,52452,11630,58741,45865
13378,14444,13729,15155,13381,16271,9942,53490,52557,11561,58701,45911
13371,14404,13699,15076,13372,16278,9920,53350,52450,11538,58647,45823
13372,14416,13679,15140,13385,16244,9903,53387,52483,11528,58638,45792
13365,14437,13659,15166,13387,16217,9933,53444,52457,11546,58573,45911
13373,14398,13696,15162,13411,16198,9972,53465,52477,11544,58574,45965
13364,14434,13662,15161,13442,16228,9966,53436,52518,11544,58672,45902
13361,14468,13677,15229,13461,16228,9995,53579,52572,11541,58722,46007
13371,14431,13657,15160,13492,16191,10007,53492,52547,11543,58686,45992
13364,14428,13687,15175,13509,16215,10028,53561,52565,11533,58732,45978
13393,14418,13690,15087,13512,16216,10062,53548,52567,11549,58691,46049
13391,14408,13719,15062,13531,16177,10130,53534,52584,11523,58658,46083
13391,14378,13702,15010,13505,16193,10169,53473,52568,11531,58642,46107
13416,14410,13720,15028,13489,16183,10238,53527,52626,11519,58696,46147
13385,14385,13730,15007,13503,16182,10220,53500,52532,11518,58680,46077
13412,14388,13765,15026,13487,16229,10193,53570,52566,11518,58730,46097
13394,14398,13770,14995,13470,16208,10189,53541,52583,11525,58671,46114
13396,14413,13827,15103,13474,16219,10166,53672,52601,11524,58749,46147
13406,14391,13835,15015,13442,16209,10140,53518,52577,11511,58693,46117
13422,14388,13899,15057,13444,16249,9998,53613,52578,11528,58778,46016
13413,14414,13882,15002,13419,16224,9960,53434,52536,11513,58690,45943
13415,14399,13917,15059,13392,16259,9885,53518,52527,11526,58717,45910
13447,14403,13938,15065,13376,16235,9885,53565,52534,11548,58772,45941
13451,14376,13910,15080,13394,16269,9882,53584,52523,11559,58788,45957
13425,14393,13909,15019,13367,16274,9873,53507,52525,11576,58736,45922
13433,14430,13891,15057,13381,16320,9873,53583,52580,11605,58820,45957
13447,14381,13836,15048,13366,16313,9833,53506,52521,11585,58767,45884
13412,14387,13809,15059,13353,16321,9870,53535,52472,11587,58700,45917
13402,14402,13745,15077,13369,16306,9892,53414,52511,11545,58693,45831
13395,14425,13714,15138,13384,16312,9937,53488,52541,11551,58727,45871
13385,14456,13710,15148,13422,16233,9960,53474,52583,11546,58705,45915
13401,14441,13723,15095,13439,16246,9966,53476,52625,11564,58691,45949
13375,14446,13693,15123,13454,16188,9939,53391,52559,11532,58672,45843
13394,14419,13706,15091,13472,16212,9947,53431,52560,11547,58659,45895
13372,14420,13692,15048,13504,16198,9929,53367,52522,11532,58658,45850
13387,14443,13706,15118,13529,16212,9987,53498,52621,11546,58740,45969
13376,14449,13698,15098,13526,16168,10038,53489,52640,11547,58679,45985
13377,14421,13685,15109,13533,16208,10042,53492,52624,11525,58729,45993
13386,14414,13714,15004,13556,16176,10060,53434,52633,11537,58690,45961
13406,14402,13732,15033,13523,16228,10099,53493,52631,11518,58743,46025
13402,14405,13767,15033,13533,16192,10089,53549,52604,11510,58731,46023
13420,14425,13794,15050,13523,16241,10113,53633,52649,11528,58831,46084
13439,14429,13799,15001,13471,16208,10071,53479,52633,11532,58729,46046
13426,14379,13842,15013,13453,16215,10002,53475,52576,11525,58749,45941
13407,14369,13858,15031,13440,16220,9966,53476,52519,11511,58728,45896
13404,14382,13872,15045,13414,16198,9926,53486,52493,11533,58688,45926
13428,14367,13884,15051,13388,16192,9876,53481,52447,11538,58662,45877
13466,14398,13909,15047,13401,16239,9911,53510,52576,11547,58772,45982
13438,14394,13877,15000,13365,16237,9899,53399,52541,11550,58714,45911
13436,14404,13867,15059,13372,16267,9866,53458,52551,11556,58750,45885
13436,14389,13844,15007,13356,16255,9855,53421,52490,11549,58744,45829
13399,14402,13830,15012,13352,16333,9897,53479,52500,11555,58765,45878
13409,14387,13795,15070,13370,16338,9900,53506,52522,11549,58770,45836
13429,14438,13788,15068,13362,16355,9939,53501,52633,11559,58804,45912
13393,14413,13725,15049,13380,16284,9952,53415,52506,11539,58672,45857
13403,14422,13734,15108,13387,16294,9967,53439,52583,11555,58691,45886
13376,14398,13689,15078,13383,16212,9901,53278,52461,11516,58582,45794
13360,14408,13697,15142,13411,16220,9902,53419,52426,11555,58637,45807
13366,14405,13692,15067,13410,16213,9919,53311,52493,11520,58591,45797
13397,14437,13703,15109,13447,16217,9933,53363,52578,11519,58698,45857
13371,14431,13683,15090,13455,16200,9922,53338,52540,11527,58629,45813
13389,14426,13680,15135,13510,16174,9927,53425,52526,11521,58709,45774
13361,14424,13678,15050,13502,16221,9916,53399,52530,11529,58674,45779
13370,14371,13691,14990,13535,16202,9974,53366,52476,11513,58678,45835
13387,14393,13745,15053,13536,16231,10054,53570,52554,11529,58784,45955
13408,14403,13788,15065,13510,16222,10107,53614,52622,11542,58802,46079
13425,14431,13789,15021,13490,16224,10057,53500,52649,11510,58778,46000
13422,14367,13848,15014,13450,16236,10040,53491,52561,11514,58711,45992
13397,14360,13854,14985,13416,16162,9944,53408,52434,11495,58590,45852
13417,14387,13864,15039,13418,16203,9931,53444,52505,11511,58719,45853
13419,14343,13899,14986,13393,16199,9891,53399,52455,11517,58660,45833
13422,14354,13903,15030,13382,16251,9903,53493,52468,11521,58725,45871
13445,14370,13889,15057,13390,16236,9873,53461,52508,11530,58704,45870
13423,14373,13880,14994,13370,16252,9872,53404,52490,11525,58707,45833
13410,14398,13871,14996,13349,16248,9844,53414,52429,11537,58703,45817
13410,14379,13832,15011,13365,16274,9888,53377,52486,11532,58718,45796
13384,14379,13810,15024,13345,16262,9870,53377,52396,11539,58634,45774
13403,14367,13805,14978,13347,16265,9920,53329,52481,11530,58654,45811
13413,14408,13804,14999,13369,16299,9926,53406,52530,11538,58723,45850
13418,14393,13767,15106,13357,16290,9936,53468,52531,11537,58707,45890
13403,14401,13705,15075,13382,16251,9931,53374,52500,11521,58641,45833
13399,14376,13722,15059,13380,16204,9897,53316,52445,11526,58580,45765
13398,14379,13732,15080,13384,16248,9936,53373,52460,11531,58671,45826
13378,14437,13696,15173,13406,16242,9938,53477,52559,11554,58676,45903
13383,14407,13695,15136,13441,16226,9943,53406,52549,11534,58666,45839
13380,14410,13683,15173,13457,16241,9916,53472,52533,11546,58740,45871
13378,14386,13697,15123,13481,16210,9941,53470,52470,11519,58689,45841
13389,14401,13674,15156,13492,16202,9930,53475,52466,11519,58672,45844
13380,14385,13698,15065,13511,16210,9954,53463,52474,11538,58714,45886
13405,14414,13725,15035,13506,16182,10024,53474,52543,11522,58695,45964
13400,14370,13758,15052,13489,16201,10043,53534,52508,11520,58725,45938
13408,14402,13822,15096,13494,16240,10055,53645,52576,11509,58805,46022
13415,14413,13830,14994,13468,16193,10025,53493,52538,11527,58707,45971
13399,14409,13838,15044,13472,16201,10010,53528,52548,11540,58717,45993
13407,14382,13864,14998,13436,16244,9934,53461,52473,11523,58754,45907
13431,14389,13877,15059,13417,16212,9918,53501,52520,11522,58717,45921
13425,14388,13885,15005,13391,16193,9919,53434,52524,11517,58675,45900
13435,14372,13914,15051,13389,16217,9880,53514,52511,11560,58757,45913
13446,14345,13896,15026,13351,16259,9830,53448,52467,11556,58712,45852
13451,14362,13866,14999,13333,16305,9837,53425,52478,11579,58736,45868
13406,14355,13803,15034,13367,16292,9818,53454,52391,11556,58695,45796
13418,14401,13777,15035,13344,16339,9845,53412,52476,11575,58707,45855
13419,14394,13764,15069,13379,16344,9903,53470,52519,11554,58767,45917
13395,14439,13754,15138,13349,16341,9931,53550,52553,11569,58760,45938
13407,14410,13751,15097,13363,16336,9959,53496,52560,11550,58755,45907
13403,14402,13730,15090,13349,16347,9942,53425,52553,11550,58715,45896
13380,14389,13695,15048,13374,16270,9905,53278,52485,11526,58628,45800
13372,14424,13714,15111,13376,16249,9960,53406,52533,11550,58657,45924
13385,14443,13695,15175,13406,16229,9940,53417,52590,11538,58689,45839
13382,14410,13672,15110,13411,16211,9895,53337,52490,11539,58623,45812
13378,14443,13697,15086,13445,16212,9893,53361,52512,11525,58694,45742
13371,14428,13686,15139,13476,16198,9909,53435,52502,11530,58647,45826
13352,14438,13667,15117,13484,16170,9939,53404,52530,11553,58627,45852
13395,14410,13692,15087,13512,16185,9910,53404,52535,11525,58706,45797
13388,14403,13688,15038,13516,16196,9989,53380,52560,11530,58713,45849
13400,14408,13751,15004,13504,16238,10007,53481,52558,11527,58776,45901
13391,14375,13803,15037,13493,16214,10047,53559,52512,11521,58747,45986
13404,14361,13809,15058,13492,16224,10000,53543,52490,11514,58744,45937
13414,14382,13840,15016,13455,16197,9957,53482,52485,11536,58699,45950
13428,14403,13884,14975,13449,16247,9965,53447,52600,11533,58785,45950
13417,14407,13888,15020,13415,16211,9927,53471,52524,11545,58696,45910
13420,14380,13865,14997,13395,16233,9920,53399,52519,11540,58678,45875
13406,14381,13877,15014,13370,16241,9881,53441,52457,11543,58690,45834
13444,14384,13880,14981,13359,16235,9848,53418,52468,11540,58700,45831
13406,14348,13868,15027,13351,16222,9890,53426,52424,11552,58633,45842
13410,14385,13820,15041,13357,16291,9917,53430,52488,11551,58734,45855
13430,14426,13783,15041,13348,16323,9916,53418,52538,11536,58767,45881
13399,14400,13802,15057,13367,16279,9967,53476,52543,11545,58669,45961
13403,14388,13774,15076,13353,16286,9959,53452,52508,11546,58650,45942
13391,14371,13754,15030,13347,16325,9920,53423,52444,11546,58701,45851
13393,14400,13725,15112,13356,16316,9931,53423,52537,11552,58690,45872
13385,14405,13728,15104,13365,16214,9934,53359,52469,11524,58598,45815
13390,14388,13716,15111,13404,16195,9942,53395,52494,11521,58634,45805
13416,14415,13692,15137,13432,16218,9950,53431,52555,11533,58661,45904
13388,14397,13657,15099,13439,16177,9933,53328,52449,11540,58598,45848
13387,14392,13685,15122,13452,16194,9922,53415,52472,11536,58618,45850
13393,14411,13688,15087,13475,16199,9936,53389,52511,11522,58662,45865
13385,14407,13683,15081,13509,16193,9940,53442,52481,11536,58670,45848
13389,14407,13699,15040,13505,16200,10016,53449,52561,11525,58651,45917
13390,14387,13715,15004,13507,16181,10017,53421,52508,11514,58672,45890
13426,14395,13772,14986,13476,16216,10045,53450,52528,11496,58684,45935
13401,14388,13816,15017,13471,16215,10039,53517,52468,11480,58729,45913
13414,14398,13819,15038,13444,16243,10018,53506,52542,11528,58739,46006
13407,14426,13867,15001,13425,16252,9971,53496,52562,11524,58745,45936
13447,14372,13900,15009,13399,16199,9958,53451,52532,11521,58693,45961
13433,14374,13896,15004,13390,16220,9936,53482,52529,11540,58712,45960
13432,14392,13890,15001,13358,16299,9891,53466,52499,11538,58742,45896
13426,14420,13888,15079,13367,16247,9870,53497,52521,11553,58702,45909
13418,14387,13858,15018,13342,16287,9877,53466,52493,11566,58693,45883
13406,14418,13849,15074,13358,16286,9895,53536,52523,11586,58744,45940
13401,14380,13810,15054,13367,16266,9933,53447,52541,11606,58680,45937
13431,14405,13796,15064,13357,16319,9917,53509,52539,11564,58756,45898
13388,14405,13762,15062,13362,16289,9916,53417,52485,11559,58662,45834
13391,14402,13744,15136,13366,16292,9909,53473,52480,11538,58711,45857
13402,14388,13754,15074,13369,16328,9948,53463,52520,11543,58719,45912
13396,14441,13713,15168,13381,16279,9953,53479,52554,11542,58686,45906
13397,14446,13724,15059,13389,16246,9938,53321,52588,11536,58643,45893
13384,14431,13722,15119,13391,16266,9938,53409,52571,11534,58662,45839
13383,14431,13721,15098,13414,16221,9936,53378,52531,11525,58670,45859
13371,14420,13693,15155,13441,16253,9932,53449,52523,11536,58731,45857
13381,14429,13714,15133,13471,16203,9948,53464,52557,11540,58686,45932
13417,14425,13702,15128,13491,16212,9977,53446,52613,11535,58730,45943
13388,14423,13697,15032,13519,16211,9958,53383,52609,11545,58705,45882
13409,14438,13717,15066,13537,16194,9980,53476,52631,11549,58725,45979
13405,14389,13702,15022,13552,16165,9980,53397,52537,11538,58693,45883
13400,14382,13756,14993,13512,16191,9960,53444,52499,11535,58712,45891
13403,14418,13776,15042,13509,16189,9997,53482,52583,11544,58742,45894
13431,14446,13822,15060,13477,16233,10002,53528,52669,11529,58782,45998
13452,14390,13837,15035,13447,16205,9979,53478,52594,11521,58744,45939
13460,14398,13892,15030,13405,16213,9945,53456,52623,11521,58747,45953
13459,14378,13875,15033,13390,16242,9899,53478,52532,11545,58772,45866
13470,14377,13839,15040,13390,16280,9879,53471,52538,11537,58811,45858
13486,14379,13854,15071,13377,16265,9861,53506,52534,11577,58800,45890
13477,14389,13861,15009,13378,16274,9902,53480,52560,11556,58779,45889
13447,14386,13803,15046,13379,16273,9911,53419,52548,11577,58733,45881
13437,14354,13778,15021,13352,16315,9902,53398,52465,11543,58711,45821
13416,14429,13766,15081,13362,16285,9935,53443,52521,11542,58719,45882
13421,14377,13780,15066,13364,16296,9948,53441,52487,11552,58712,45946
13406,14409,13758,15071,13373,16319,9946,53440,52529,11538,58754,45905
13407,14442,13755,15103,13375,16329,9986,53496,52626,11560,58750,46027
13412,14443,13760,15088,13406,16246,9987,53448,52631,11562,58686,46020
13403,14438,13754,15118,13419,16294,9966,53480,52592,11553,58766,45978
13377,14460,13737,15154,13419,16240,9946,53491,52563,11540,58728,45911
13383,14436,13725,15085,13435,16196,9947,53399,52494,11548,58647,45897
13377,14440,13722,15095,13442,16217,9939,53416,52545,11539,58696,45884
13379,14507,13743,15108,13484,16260,9966,53506,52680,11554,58785,45942
13387,14491,13723,15052,13494,16212,9976,53375,52682,11536,58726,45927
13386,14460,13705,15091,13506,16201,9955,53388,52645,11535,58736,45851
13362,14444,13708,15063,13539,16170,9913,53388,52538,11517,58710,45771
13383,14438,13703,15085,13556,16209,9946,53424,52603,11543,58753,45897
13397,14382,13711,15031,13563,16198,10000,53406,52572,11527,58730,45886
13403,14384,13769,14976,13520,16182,9977,53344,52582,11543,58729,45886
13429,14386,13777,15018,13514,16195,9989,53412,52617,11526,58761,45926
13450,14409,13766,15023,13475,16206,9980,53415,52679,11549,58764,45966
13452,14400,13784,15030,13444,16199,9950,53370,52606,11546,58738,45893
13445,14376,13817,15037,13412,16256,9939,53446,52550,11555,58778,45920
13460,14384,13801,15044,13379,16232,9943,53404,52541,11536,58739,45882
13471,14418,13780,15007,13380,16308,9981,53416,52669,11564,58813,45964
13424,14401,13809,15035,13389,16275,9949,53398,52555,11554,58761,45951
13422,14434,13776,15077,13361,16271,9977,53451,52603,11547,58713,45925
13414,14413,13739,15041,13366,16300,9942,53393,52537,11547,58677,45897
13424,14390,13749,15051,13387,16245,9965,53389,52567,11554,58654,45940
13421,14396,13760,15077,13386,16253,9958,53394,52555,11538,58664,45925
13429,14443,13763,15042,13380,16288,9972,53421,52604,11552,58740,45972
13401,14428,13747,15076,13385,16300,9981,53459,52609,11566,58707,45981
13426,14410,13738,15076,13396,16278,9975,53440,52560,11547,58703,45942
13395,14401,13738,15116,13405,16245,9955,53455,52552,11536,58695,45871
13411,14428,13725,15095,13411,16250,9927,53435,52551,11550,58716,45897
13387,14431,13744,15048,13448,16259,9959,53400,52574,11536,58742,45910
13400,14465,13748,15105,13453,16251,10004,53487,52667,11564,58762,46046
13389,14468,13726,15114,13511,16250,9970,53479,52661,11547,58811,45914
13412,14432,13733,15140,13514,16269,9982,53574,52667,11545,58815,45976
13374,14460,13722,15080,13512,16246,9921,53455,52587,11541,58763,45870
13390,14396,13724,15023,13563,16239,9918,53395,52559,11544,58793,45861
13387,14416,13731,15076,13570,16235,9966,53480,52623,11543,58790,45928
13386,14418,13741,15076,13554,16201,9928,53467,52598,11537,58798,45866
13406,14432,13751,15040,13534,16253,9962,53448,52653,11550,58830,45897
13434,14400,13762,15029,13513,16258,9914,53471,52569,11555,58808,45858
13416,14415,13776,15029,13464,16224,9967,53420,52584,11548,58762,45964
13463,14389,13785,15041,13412,16212,9933,53383,52586,11549,58736,45906
13473,14389,13812,15050,13369,16236,9957,53475,52584,11544,58742,45932
13441,14418,13797,15080,13442,16253,9974,53502,52619,11553,58838,45950
13430,14421,13794,15064,13381,16267,9978,53453,52601,11567,58708,45970
13450,14390,13770,15102,13369,16295,9972,53465,52617,11556,58729,45992
13407,14411,13778,15073,13395,16275,9974,53412,52580,11538,58729,45948
13397,14409,13782,15065,13403,16243,9967,53474,52551,11560,58655,45970
13412,14414,13754,15045,13387,16274,9986,53434,52569,11560,58702,45980
13411,14435,13769,15107,13396,16285,9962,53491,52609,11550,58792,45939
13401,14405,13723,15060,13393,16269,9965,53390,52533,11539,58696,45898
13403,14425,13736,15087,13409,16286,9986,53441,52585,11551,58719,45983
13381,14399,13756,15094,13405,16255,9951,53442,52519,11555,58699,45921
13400,14461,13741,15136,13417,16334,9949,53546,52629,11578,58819,45982
13391,14440,13736,15097,13419,16275,9955,53451,52569,11546,58726,45947
13390,14488,13735,15104,13447,16221,9971,53457,52614,11542,58746,45940
13391,14423,13729,15103,13488,16261,9947,53467,52590,11543,58779,45905
13377,14448,13731,15098,13499,16229,9963,53473,52610,11547,58696,45926
13362,14434,13712,15114,13517,16171,9950,53454,52544,11542,58696,45934
13377,14379,13727,15069,13562,16257,9899,53443,52542,11528,58816,45801
13381,14382,13741,15057,13526,16207,9945,53460,52506,11541,58729,45873
13401,14418,13751,15015,13521,16169,9950,53378,52579,11534,58730,45848
13405,14417,13750,15023,13515,16224,9962,53433,52598,11545,58780,45905
13415,14408,13797,15021,13489,16235,9951,53460,52586,11550,58772,45897
13426,14407,13792,15047,13464,16198,9931,53416,52538,11550,58763,45885
13428,14404,13801,15101,13445,16178,9963,53452,52580,11537,58751,45897
13441,14394,13787,14997,13399,16203,9907,53316,52520,11542,58706,45822
13431,14400,13786,15071,13368,16276,9964,53387,52590,11543,58692,45982
13421,14417,13778,15079,13385,16229,9953,53426,52562,11561,58696,45945
13447,14432,13771,15105,13376,16284,9960,53459,52646,11560,58735,45981
13425,14392,13759,15061,13381,16293,9952,53448,52537,11553,58724,45928
13426,14429,13789,15093,13382,16290,9984,53517,52615,11575,58748,46022
13418,14386,13748,15079,13373,16250,9954,53413,52527,11555,58660,45938
13410,14426,13761,15069,13376,16233,9972,53421,52597,11557,58685,45937
13417,14395,13765,15080,13388,16242,9995,53408,52586,11559,58653,46004
13418,14427,13770,15015,13393,16237,9977,53364,52595,11546,58642,45945
13415,14414,13759,15038,13429,16211,9964,53363,52586,11565,58689,45970
13401,14399,13754,15094,13419,16237,9914,53402,52522,11570,58666,45944
13423,14413,13730,15118,13410,16230,9930,53426,52556,11545,58713,45909
13403,14413,13732,15042,13443,16251,9965,53369,52586,11572,58721,45935
13408,14436,13704,15115,13476,16201,9958,53432,52613,11555,58721,45928
13379,14461,13734,15072,13477,16213,9956,53407,52591,11535,58745,45880
13378,14434,13729,15094,13473,16202,9941,53440,52541,11545,58690,45865
13389,14409,13710,15130,13515,16229,9915,53453,52546,11516,58757,45840
13355,14416,13699,15126,13523,16206,9945,53438,52530,11538,58758,45856
13408,14420,13736,15023,13522,16215,9944,53344,52602,11555,58770,45862
13403,14404,13737,15067,13541,16197,9938,53442,52578,11538,58716,45922
13414,14404,13723,15093,13542,16211,9921,53477,52590,11549,58792,45877
13391,14386,13790,15083,13530,16201,9935,53483,52543,11535,58786,45873
13422,14396,13801,15092,13495,16217,9910,53481,52577,11545,58809,45865
13421,14423,13784,15013,13439,16217,9948,53400,52589,11559,58748,45888
13416,14402,13779,15017,13421,16236,9951,53362,52599,11567,58727,45904
13434,14401,13794,15046,13392,16222,9991,53421,52600,11562,58698,45985
13431,14425,13795,15076,13397,16235,9959,53454,52621,11573,58736,45989
13417,14398,13778,15076,13358,16270,9948,53403,52528,11536,58697,45914
13412,14431,13750,15073,13370,16251,9982,53420,52564,11551,58677,45942
13388,14400,13751,15041,13366,16242,9934,53337,52499,11542,58615,45886
13393,14400,13750,15057,13383,16238,9918,53350,52479,11549,58639,45868
13403,14453,13734,15093,13399,16222,9960,53406,52599,11540,58641,45924
13402,14424,13753,15076,13405,16260,9942,53397,52567,11542,58708,45930
13412,14433,13744,15065,13401,16271,9909,53386,52564,11543,58687,45889
13380,14435,13735,15081,13410,16262,9939,53443,52528,11547,58714,45899
13381,14439,13722,15093,13417,16252,9952,53387,52548,11536,58724,45884
13382,14459,13736,15084,13448,16228,9961,53416,52597,11571,58763,45939
13392,14431,13715,15123,13437,16212,9951,53410,52577,11549,58685,45918
13368,14471,13726,15134,13497,16249,9949,53492,52654,11558,58783,45915
13384,14426,13726,15098,13493,16232,9928,53435,52538,11528,58728,45893
13374,14445,13709,15100,13517,16237,9953,53476,52606,11536,58740,45899
13383,14400,13723,15037,13520,16218,9914,53398,52512,11534,58711,45819
13398,14417,13733,15064,13539,16210,9924,53448,52605,11550,58788,45885
13395,14433,13709,15000,13563,16212,9924,53369,52599,11529,58750,45827
13398,14426,13767,15065,13538,16218,9962,53490,52638,11548,58787,45937
13394,14396,13740,15050,13551,16176,9942,53444,52533,11538,58708,45872
13413,14387,13775,15053,13509,16192,9933,53471,52546,11548,58717,45869
13416,14388,13776,15026,13478,16191,9942,53390,52549,11551,58678,45895
13434,14393,13813,15018,13450,16227,9976,53419,52593,11554,58756,45943
13433,14391,13797,15007,13404,16214,9957,53374,52546,11548,58714,45892
13451,14398,13795,15088,13369,16237,9959,53428,52580,11540,58755,45959
